135:-0.14828908 0.53377575 0.25732136 -0.1377458 -0.9604265 -0.5088626 -0.39208114 -0.8300096 -0.26934546 -0.5441077
896:0.22201161 0.018375313 -0.88476396 0.035134614 0.14148262 -0.22338973 0.02049932 0.013373329 -0.2919057 -0.44200993
4:-0.3418808 0.5014566 -0.14389248 -0.39610067 0.17045553 -0.032374445 0.08031611 -0.5391207 -0.46106455 -0.0267048
869:0.13957678 0.14217448 -0.75715166 -0.17824952 -0.27808806 -0.7708423 0.46764135 -0.6729044 -0.7110001 -0.079761356
121:-0.08673937 0.005649661 -0.2659694 -0.08234378 0.67600113 -0.5596302 0.4717497 -0.31944987 -0.17552423 0.016158812
343:0.26442882 0.8843981 0.34329858 -0.19330023 -0.22150284 0.12038711 0.5922662 -0.9560995 0.048307706 -0.066863336
523:-0.09457415 0.18413553 -0.3749058 0.05675955 0.77786887 -0.39971814 -0.05709878 -0.28250733 -0.19826452 -0.122006804
829:0.1907321 0.5753092 -0.0031098858 -0.5064627 -0.11679868 -0.12191558 0.2732367 -0.5889657 -0.20456071 -0.3924799
88:0.3850269 0.6426756 -0.07434244 0.07650011 -0.94511884 -0.32445413 0.25083703 -0.66620356 -0.21364403 -0.28504324
598:-0.08044237 -0.022261383 0.1423242 0.6115613 0.2095811 0.05945399 0.2323132 0.11146998 -0.44175643 0.10391619
421:0.12533714 0.5056711 0.12695493 -0.494125 0.06552407 0.20493181 0.17490672 -0.5364068 -0.12938392 0.10696881
702:0.16721396 0.23513706 -1.0369711 0.05850451 0.47633794 -0.5951819 0.85934913 0.030902678 -0.20436393 -0.32986772
450:-0.16876228 0.68101805 0.040428717 -0.17742635 -0.27951726 -0.062267974 0.12011001 -1.01935 -0.15961164 -0.24598637
77:0.4465447 -0.030235978 -0.6302532 0.10876283 0.49487242 -0.29378852 0.124564864 -0.660426 -0.46485886 -0.27799642
415:-0.03384052 1.0300379 -0.00636324 -0.2398027 -0.257135 0.028477587 0.5371939 -0.5203717 0.031604674 -0.588098
40:0.11259335 0.6526078 -0.8583607 -0.046000883 0.045427904 -0.22530891 0.20982368 -1.1116976 -0.5780143 -0.1770675
534:-0.041371368 0.40732378 -0.09229769 -0.19497822 0.9538912 -0.31884652 -0.28803998 -0.4183933 -0.23349881 0.16465475
955:0.6420242 0.4026702 -0.35781452 -0.15218154 0.7648494 -0.41797766 0.23021057 0.44175804 0.026299426 -0.7478786
593:0.44656402 -0.33167073 0.15729855 0.19537672 0.09185779 0.054970067 0.22393237 0.07176641 -0.41542447 0.39998588
674:-0.13384342 0.24015039 0.21336065 0.10287781 -0.23454356 -0.042721003 0.7041787 -0.18028821 -0.21946764 -0.77672917
318:0.5098884 -0.18639207 0.12626585 0.21521895 -0.078598745 0.08508593 0.16819584 0.012294192 -0.4225303 0.36904633
378:-0.34473896 0.49299362 0.37915713 -0.06572328 -0.07227771 -0.074736245 0.36215347 -1.4029338 0.017726041 -0.035168715
798:-0.05546247 0.44733196 0.14882559 -0.10889341 -1.0510783 -0.21010542 0.3315411 -0.82920665 -0.28081548 -0.9784094
418:-0.5502488 0.38239908 -0.3412119 -0.80151504 -0.03661887 -0.23791093 0.3058523 -1.0254784 0.31114477 -0.08948434
373:-0.038883165 0.18777828 -0.74141693 0.2415568 0.4070638 -0.19063655 0.1639741 -0.21496092 -0.3281703 -0.39426607
110:0.30379808 -0.5034639 0.26714545 0.0777431 0.011127708 0.19498312 0.12522036 0.028189259 -0.46062678 0.15088779
762:-0.45142204 0.5297901 0.31830835 0.14131194 -0.5970206 -0.4835516 -0.3794746 -0.31637967 -0.54514897 -0.41921854
469:0.10470038 -0.02216166 -0.13564506 -0.37854713 0.12915693 -0.3568578 0.107695475 -0.6311172 -0.194435 0.13019036
990:-0.19320771 -0.1834528 0.065026455 -0.14367002 -0.044146743 -0.020601396 0.20087701 -0.5676112 -0.57732975 -1.1982669
783:-0.054933302 1.0485063 0.32904541 0.17187344 0.09934482 -0.2430827 -0.058319222 -0.22352931 -0.395453 0.17950383
504:-0.09526668 0.47963843 0.76222074 -0.13783121 -0.579956 0.030604472 0.34037983 -0.11768947 -0.37850645 -0.9179094
475:-0.39071512 0.25891042 -0.08427521 0.14483725 0.46281227 -0.30172464 0.20518011 -0.28401628 -0.45058808 0.098249644
931:0.290866 0.034434192 -0.46755788 -0.24220975 0.7754059 -0.17446975 0.44388002 0.31684753 0.24052285 -0.87810564
295:0.18433194 -0.13004698 0.1941528 0.19460294 -0.39485374 0.22024244 0.17511068 -0.6595809 -0.12373495 -0.09466959
944:0.27371973 0.51409084 -0.46017256 -0.33791557 0.95312035 -0.5561407 0.5379665 0.2376692 -0.0951534 -0.35640112
914:0.32040173 0.5045923 0.13354725 0.17555588 0.8508887 -0.31231803 0.2325507 0.18211837 0.038792185 -0.37908345
716:0.19818696 0.14700638 -0.80620444 0.107714 -0.464194 -0.5991623 0.12992753 -0.9585201 -0.05522381 -0.39988098
320:0.13093264 0.39879978 -0.49788088 -0.27674812 0.09834995 -0.45832658 0.34674773 -0.20266229 -0.15786508 -0.11766937
743:0.17858571 0.4783114 0.10076018 0.029776921 -1.0874032 -0.6605794 -0.18127693 -1.0596086 -0.6484194 -0.29486448
681:-0.07537664 0.06921482 -0.8450428 0.4607168 0.22165512 -0.027226437 0.41998306 -0.34478614 0.19705017 -0.36068013
481:-0.2977725 -0.016717996 0.033169515 -0.26329008 0.06679901 -0.06151885 0.4562751 -0.8354759 -0.2649645 -0.29756364
15:-0.50040984 0.9657366 0.16897802 0.26584762 -0.5010603 0.21221836 0.12478947 -0.66052943 0.15154162 -0.80533737
549:0.1992978 0.06519514 -0.9947864 -0.06430372 0.80333495 -0.19216374 -0.0151705425 -0.21937239 -0.21178623 -0.008273316
269:-0.11448472 0.58267796 -0.79020476 -0.5195063 0.30294108 -0.2632116 0.26404232 -1.181613 -0.047088366 -0.20401524
920:0.27439597 0.1454972 0.13120838 0.34965873 0.4521098 -0.29607284 -0.012261613 0.21145925 0.02239254 -0.36028814
486:-0.2650798 0.61023045 0.028051518 -0.37739354 -0.44332537 0.3440637 0.579323 -0.9999894 0.001813171 -0.56526834
11:-0.23337007 0.11823401 0.42028555 0.2704804 0.5835848 0.32155013 -0.3091244 -0.3511958 0.034284685 -0.0671959
104:-0.5883858 0.33832937 0.3064839 0.18483426 -0.511389 0.021599423 -0.29428434 0.06726839 -0.2403519 -0.5255718
892:-0.10353426 0.2736468 -0.7934183 0.20221485 0.28061104 -0.0055718506 -0.21373159 -0.49243614 0.019320583 -0.36955136
851:0.1211493 -0.2148183 -0.9486997 -0.49347922 -0.20234245 -0.40276492 0.25826475 -0.87771356 -0.29422775 -0.60510844
90:-0.040033657 0.17254329 -0.82242036 -0.17888756 -0.0017417754 -0.45063668 0.11631995 -0.5205023 -0.07672034 -0.56185645
556:0.20424733 -0.07507403 -0.5032539 0.414003 0.69096476 -0.5196467 0.098886766 -0.15791917 -0.6853049 0.044554137
9:0.13369602 0.6959682 0.374243 0.088128746 -0.7825613 -0.57129204 0.022729862 -0.7955882 -0.60675764 -0.74678266
141:-0.009769075 -0.102031246 0.4149907 -0.06043979 0.22495387 0.09542261 -0.85844177 -0.20260768 -0.32059968 -0.5561356
181:-0.048805095 0.45266297 0.20398168 0.11259494 -0.3297625 -0.1555595 0.4585064 -0.34010947 -0.36183593 -0.67493975
802:-0.23914497 0.54724234 0.3765077 0.2301318 -0.23582196 -0.5173683 -0.44143897 -0.4628023 -0.41003934 -0.3414381
132:-0.48787835 0.3832944 0.17109142 -0.51988846 0.2047827 -0.13319132 0.5743585 -0.4901442 -0.21809676 0.060831673
870:0.23943707 0.39492205 0.19391257 -0.16899776 -0.3766346 -0.5727921 0.048516076 -0.30537364 0.24470076 -0.52315396
746:0.55762786 0.11185985 -0.7837383 -0.06563136 0.38337097 -0.44568962 0.62304616 0.19178843 0.08708959 -0.41918275
751:0.20320897 0.06953793 -0.38306966 0.25865695 0.35763595 -0.54646045 0.53604305 -0.3466272 -0.31159502 -0.29709902
201:0.11841998 0.43647006 0.12534657 -0.36347142 0.00022193289 -0.39368048 0.16781005 -0.6615148 -0.035261735 -0.16781372
706:0.19726896 0.63479793 -0.55187964 -0.1426474 -0.13970262 -0.4721422 0.5196646 -0.68048155 -0.08575556 -0.8209434
44:-0.42593277 0.2502149 0.86468434 -0.11945549 -0.21626215 -0.027003666 0.41348073 -0.19639643 -0.057885878 -0.5043157
236:-0.3283517 0.4740315 0.7133143 0.39725474 0.14907415 0.005507308 -0.07442882 -0.591865 0.32218692 0.069792725
959:0.52545136 0.36440963 -0.11533871 0.118035704 0.5354267 -0.34270582 0.45091134 -0.0063638333 -0.023143576 -0.54699534
385:0.36425102 0.45267576 -0.8878312 -0.20398402 0.4219204 -0.54112345 0.16833875 -0.39493722 0.08786935 -0.107549585
117:-0.050420046 -0.025379805 -0.83735627 -0.06144064 -0.110292114 -0.5454737 0.4936252 -0.49876615 -0.58763605 -0.39893255
904:0.44735578 0.08789631 -0.023317631 0.72412217 0.16997303 -0.3660687 0.25449952 0.5049693 -0.05437445 -0.3578861
273:-0.59452546 0.13231368 0.3633578 -0.2169086 0.2855518 0.25317398 0.52460015 -0.5409968 -0.29708537 -0.3151343
908:0.28950483 0.09754157 -0.0755599 0.7390954 0.257845 -0.24696329 0.29659465 0.6311092 -0.017963499 -0.44506595
567:0.6637238 -0.1707325 -0.7954507 0.31583923 0.15971288 0.048128147 0.1823967 -0.19456623 -0.35530338 -0.38816458
650:0.4242602 0.30610827 -0.26703283 0.20623761 -0.2512395 -0.1978921 -0.33371612 -0.8871212 -0.3297777 -0.30664617
497:-0.4073818 0.1616364 0.10663401 0.1303677 0.5812237 -0.14049648 0.0060106055 -0.1104688 -0.2813637 -0.05592985
197:-0.3877737 0.14457014 -0.025692241 0.08933802 0.46417212 -0.23482013 0.27390683 -0.12759148 -0.13760656 -0.34181732
492:-0.117655694 0.32631335 -0.41237342 0.044408802 0.6193255 0.09666037 0.07501295 -0.04696912 -0.12218961 -0.19135126
346:-0.25550637 -0.04796219 -0.53377897 0.118031055 0.56043255 -0.22424296 0.05893492 -0.29900986 -0.44454676 -0.28204972
670:0.45146972 0.06894268 -0.72036153 0.21539715 0.7006915 -0.8227158 0.1833158 0.19024472 -0.050347414 -0.47477874
613:0.31133324 0.6598963 -0.5148529 0.06339267 0.187881 -0.6409622 -0.48006272 -0.7530966 -0.27804178 -0.4073826
280:-0.7509791 0.1928857 0.14539641 -0.21196386 0.37176204 -0.13572587 0.26659808 -0.51778436 -0.25824398 0.13928187
840:0.18110722 0.6382403 -0.0026025292 -0.25920326 -0.25212264 -0.42529088 0.43346867 -0.7627794 0.17087114 -0.4508254
919:0.37168863 0.105184115 0.08138997 0.2731918 0.5221555 -0.10123548 0.046624232 0.3685251 -0.081421666 -0.26607314
936:0.78543985 0.43683857 -0.2720398 -0.16232425 1.0035651 -0.2757606 0.55007964 0.71336746 0.19068116 -0.9825117
787:0.022618318 0.1846477 -0.49667776 0.4198721 0.26386172 -0.1525212 0.09346058 -0.07257476 -0.0977632 -0.43866584
668:0.48096853 0.36984682 -0.62700725 0.3943438 0.73738575 -0.63360757 0.3710382 0.62851113 -0.097425155 -0.6632857
454:0.0635174 -0.24843454 0.2992524 -0.13507454 0.19630653 0.6414192 -0.18619262 -0.54162323 -0.1273868 -0.16118294
627:-0.36518353 0.02837645 -0.28602147 -0.02461942 0.058579545 -0.34872052 0.20197377 -0.38540992 -0.357576 -0.3884673
466:-0.8703727 0.22198963 0.4642663 0.00081135327 -0.2997215 -0.038094483 0.41718107 0.079128765 -0.09444411 -0.5643145
351:-0.25048998 0.73904127 0.13732491 -0.46536848 0.21168059 0.17762151 -0.041364238 -0.48348263 0.0449341 -0.30434754
585:-0.4167056 0.6367129 0.20917319 0.11007604 0.35898829 -0.1072619 0.040718302 -0.28987882 0.090778425 -0.13190712
692:0.45875216 0.58044946 -0.37810212 -0.2520405 -1.3359169 -0.6937294 0.5004351 -1.9272625 -0.1538565 -0.5534194
540:-0.5930547 0.41136965 0.20959307 -0.5855195 0.030819498 0.036409155 0.43939117 -0.75890726 -0.043452084 -0.32749513
407:-0.13930653 0.09610018 0.17346224 -0.25644344 -0.15946807 0.13337256 1.0499629 -0.5212761 -0.04748618 -0.7804028
948:0.520675 0.19389136 -0.33458018 0.15697926 0.8652654 -0.5055318 0.17973584 -0.122836955 -0.37725922 -0.4652699
866:-0.15004472 -0.27126786 -0.44105187 -0.17675407 0.1782354 -0.29344308 0.07061276 -0.073899046 -0.55765307 -0.4299216
262:0.083170325 0.5553182 0.009297826 0.005363343 0.29191953 -0.26094005 0.266095 -0.29323676 -0.25847605 0.15661058
298:-0.074434996 -0.3405869 -0.2949801 0.18396844 0.5233237 -0.09058001 -0.013838221 0.12606125 0.109440774 0.40924087
186:-0.50385267 0.24862967 0.80654687 0.3096647 0.17730531 0.13216895 -0.20374614 -0.4236992 0.15299697 -0.5044904
769:0.2888321 0.120730884 -0.64382154 -0.0317471 0.47868583 -0.33759508 0.11787378 -0.32548782 -0.39658183 -0.1290451
227:-0.9169239 0.39801764 0.5173871 -0.43685606 -0.048193164 0.31799918 0.35374436 -0.39979267 -0.21300031 -0.5187085
250:0.26399833 0.40529218 0.028198393 -0.33990496 -0.365973 -0.17021088 0.8961279 -0.9168296 0.21130574 -0.66666067
392:0.060274262 0.11164651 -0.20664838 0.013015559 0.09105951 -0.04661137 0.32241035 -0.4739449 -0.13597894 0.053471573
588:0.21515745 0.45952323 0.031305917 -0.23367812 -0.03000194 0.6850696 0.073772706 0.3121231 -0.40904397 0.32058805
22:-0.73658884 0.1997106 0.33863765 -0.057806566 0.30211338 0.21212845 0.09089389 -0.09027637 -0.19779879 -0.31086767
329:0.75479794 0.060967505 0.61937094 -0.52715474 -0.1983907 0.39788204 0.05772251 -0.18774463 -0.5375411 0.002000348
988:-0.29879224 0.30047074 -0.23893477 -0.29559085 0.09189381 -0.2264234 -0.36027604 -0.5070177 -0.117517345 -0.11505597
55:-0.18016498 0.15462081 -0.688539 -0.106738105 0.2799822 -0.5448632 0.21915145 -1.1986431 -0.28158042 -0.37386224
212:-0.26840204 0.48769695 0.20801096 -0.22252937 -0.30715856 0.0012963549 0.14079358 -0.32994837 -0.08413223 -0.3976298
512:0.5424387 0.3653235 0.27709416 -0.10226803 -0.225639 -0.0394385 0.72086805 -0.4907203 -0.3150244 -1.2916408
602:0.48001763 0.10901246 -0.91811466 0.4040055 0.7156013 -0.19756919 0.04906547 -0.2276883 -0.002648941 -0.44923604
393:-0.34924376 0.0894916 0.47576174 -0.14926049 -0.42777574 0.23731549 0.4369441 -0.18155622 -0.4293418 0.36197218
163:-0.70690405 0.13365701 0.26230535 -0.07396093 -0.10045126 0.14145817 0.33706665 0.1211714 -0.20436157 -0.3345379
26:0.16780922 0.14668037 -0.22439544 0.24152893 -0.107462145 -0.66499615 0.1525515 -0.7332682 -0.62386966 -0.42604977
224:-0.40071285 0.44502664 0.18169104 0.0976894 0.58878726 0.13221364 -0.021653686 -0.3995361 0.02411077 -0.15342718
303:-0.24285859 0.051797774 0.24007607 -0.27587393 0.17606801 -0.005338443 0.6037545 -0.44722444 -0.18793686 -0.39415008
884:0.03271264 0.257115 -0.62167513 -0.1560293 0.059695166 -0.11243415 0.19855691 -0.66071033 -0.43482032 -0.30617166
50:0.25652516 -0.22838983 -0.2399123 0.6409866 0.020766696 0.31350783 0.036080923 0.11187823 -0.35041028 0.16108942
679:-0.20743166 0.6610535 -0.11300163 -0.3609237 -0.020568332 -0.07104437 -0.12862228 -0.9072501 -0.27158338 -0.3310106
460:0.080984086 0.6723601 -0.28205156 -0.4214568 -0.19641341 -0.53068984 0.5242742 -0.7251163 0.17969938 -0.28818613
